,0
0,CXCL16
1,PRLR
2,CFI
3,CCDC80
4,SPARC
5,PLAC8
6,BTG1
7,HBB
8,SGK1
9,CD24
10,TIMP1
11,PPARG
12,TNC
13,ATP1A2
14,ATF5
15,ANPEP
16,GPX2
17,PRSS23
18,BNIP3
19,TMEM47
