,0
0,CXCL16
1,CFI
2,ATF5
3,SGK1
4,BTG1
5,TIMP1
6,PRSS23
7,HBB
8,PLAC8
9,TMEM47
10,ANPEP
11,TNC
12,ATP1A2
13,GPX2
14,SPARC
15,CCDC80
16,CD24
17,PRLR
18,PPARG
19,BNIP3
