,0
0,ASF1B
1,CASC5
2,TUBA1C
3,ERCC6L
4,HELLS
5,ARHGEF39
6,PIF1
7,GINS2
8,CDC25A
9,MCM7
10,"SGO2
"
11,TPX2
12,ORC1
13,NCAPH
14,CDKN3
15,ESPL1
16,MCM6
17,BUB1
18,KPNA2
19,RAD51
20,RAD54L
21,NDC80
22,E2F1
23,CEP55
24,H1FX
25,RRM2
26,ELOVL7
27,NEIL3
28,CDCA3
29,TOP2A
30,WDR62
31,RNASEH2A
32,CENPN
33,LBR
34,POLE2
35,KIF2C
36,CCNB2
37,CCNA2
38,KIAA1524
39,NCAPG
40,RFC4
41,NCAPD2
42,HMGB3
43,CENPO
44,MCM4
45,MCM10
46,SPAG5
47,ANLN
48,MYBL2
49,CDCA5
50,BIRC5
51,ESCO2
52,HMMR
53,E2F8
54,CCNF
55,KIF11
56,CDCA8
57,EXO1
58,SHCBP1
59,GTSE1
60,LMNB1
61,KIF15
62,CDK1
63,GINS1
64,PBK
65,POLA2
66,TUBB
67,CKS1B
68,KIF23
69,CENPI
70,RAD51AP1
71,BUB1B
72,TMEM97
73,TCF19
74,FEN1
75,FBXO5
76,RP11-673C5.1
77,IQGAP3
78,CCNB1
79,CDC20
80,ARHGAP11A
81,CDCA2
82,E2F2
83,UBE2T
84,CHEK1
85,DNAJC9
86,DIAPH3
87,SAPCD2
88,FAM83D
89,CENPE
90,TMEM106C
91,DDX39A
92,FANCI
93,CTNNAL1
94,DHTKD1
95,USP1
96,DLGAP5
97,CENPF
98,TACC3
99,DEPDC1
100,HJURP
101,CENPU
102,KIF14
103,PSRC1
104,MTHFD1
105,SPDL1
106,RECQL4
107,PRR11
108,NEK2
109,RMI1
110,FOXM1
111,MND1
112,TROAP
113,TK1
114,SKA1
115,CENPA
116,HADH
117,DUSP9
118,PHF19
119,LRR1
120,RACGAP1
121,CDCA7
122,PKMYT1
123,CENPH
124,KIF18B
125,BRCA1
126,GAS2L3
127,UBE2C
128,AURKA
129,NCAPG2
130,WDHD1
131,GPSM2
132,KIFC1
133,FAM64A
134,BARD1
135,MELK
136,SPC25
137,DBF4
138,TMPO
139,FAM111B
140,FAM72D
141,FANCD2
142,KIF4A
143,SMC4
144,KIF20A
145,FANCA
146,PRC1
147,WHSC1
148,BLM
149,TTK
150,KIF22
151,RFC5
152,SKA3
153,UHRF1
154,ASPM
155,HMGB2
156,DEK
157,FAM72B
158,DEPDC1B
159,NUF2
160,PLK1
161,TICRR
162,SGO1
163,CKAP2L
164,GMNN
165,PHGDH
166,MAD2L1
167,AURKB
168,TRIP13
169,KNSTRN
170,CDC45
171,HMGB1
