,0
0,ERAP1
1,CDC45
2,IL18
3,DKK1
4,STC1
5,WIPI1
6,EGLN3
7,LAMC2
8,ZNF600
9,VLDLR
10,PSMG4
11,MSRB3
12,SLIT2
