,0
0,MSRB3
1,VLDLR
2,ERAP1
3,STC1
4,EGLN3
5,ZNF600
6,CDC45
7,DKK1
8,PSMG4
9,IL18
10,LAMC2
11,SLIT2
12,WIPI1
