,0
0,CDH1
1,MYC
2,MMP9
3,CCNB1
4,PRKCA
5,FOS
6,MMP7
7,JUN
8,CDK4
9,CDK2
10,CTNNB1
11,MMP2
12,MMP3
13,VEGFA
14,CCND1
