,0
0,CTSB
1,CDH1
2,MMP9
3,CCNB1
4,MMP7
5,CDK4
6,CTNNB1
7,EGFR
8,NOTCH1
9,MMP2
10,MMP3
11,VEGFA
12,CCND1
