,0
0,MYC
1,MMP9
2,SMAD2
3,PRKCA
4,FOS
5,MMP7
6,JUN
7,CTNNB1
8,CDK2
9,SMAD3
10,MMP2
11,MMP3
12,SP1
13,CCND1
