,0
0,MB
1,DDR1
2,NME1
3,NPM1
4,EGR3
5,CLU
6,YBX1
7,HSP90AA1
8,EFNA1
9,SELENBP1
10,CYCS
11,SIAH2
12,CCT2
13,FKBP4
14,PIK3R3
15,C1QBP
16,RBM24
17,MANSC1
18,YPEL5
19,ABCE1
20,MREG
21,NRIP1
22,FDFT1
23,GRN
24,TXNIP
25,GREB1
26,NOLC1
27,GPRC5A
28,SYTL2
29,IGFBP4
30,TUBA1B
31,DNAJA1
32,GPR160
33,GATA3
34,PLEKHF2
35,GEMIN5
36,BAMBI
37,FOXA1
38,LXN
39,TFF1
40,CD24
41,HSP90AB1
42,HSPA8
43,S100A16
44,PKIB
45,FABP5
46,DNAJC1
47,TACSTD2
48,PPM1K
49,PRMT5
50,CTSD
51,TMEM150C
52,CCT4
53,FBP1
54,PAICS
55,RBL2
56,SOCS2
57,SLC26A2
58,DDX21
59,TCN1
60,CA12
61,RPL22L1
62,HSPB8
63,SUSD3
64,RAB27B
65,LITAF
66,NPY1R
67,KYNU
68,DTX3L
69,AGR2
70,PRSS23
71,HSPH1
72,RUVBL1
73,BAG3
74,PGR
75,MYO6
76,TPBG
77,ZG16B
78,TSKU
79,IRF2BPL
80,CERS2
81,SMIM14
82,PTP4A1
83,ACSL3
84,CSTA
85,NPM3
86,MRPL3
87,TPD52L1
88,ABAT
89,TUBB6
