,0
0,MB
1,DDR1
2,NME1
3,NPM1
4,EGR3
5,AREG
6,CLU
7,IER3
8,YBX1
9,HSP90AA1
10,EFNA1
11,SELENBP1
12,CYCS
13,SIAH2
14,CCT2
15,FKBP4
16,PIK3R3
17,C1QBP
18,NPNT
19,MANSC1
20,FAM107B
21,ABCE1
22,YPEL5
23,FDFT1
24,GRN
25,TXNIP
26,GREB1
27,GPRC5A
28,SYTL2
29,TUBA1B
30,DNAJA1
31,GPR160
32,GATA3
33,PLEKHF2
34,BAMBI
35,FHL1
36,FOXA1
37,LXN
38,TFF1
39,CD24
40,HSP90AB1
41,HSPA8
42,IL20
43,PKIB
44,SGK3
45,DNAJC1
46,TACSTD2
47,PPM1K
48,PRMT5
49,CTSD
50,TMEM150C
51,CCT4
52,FBP1
53,TMC4
54,PAICS
55,RBL2
56,ANXA9
57,SOCS2
58,SLC26A2
59,DDX21
60,TCN1
61,CA12
62,RPL22L1
63,HSPB8
64,SUSD3
65,NPY1R
66,KYNU
67,DTX3L
68,AGR2
69,HERPUD1
70,PRSS23
71,HSPH1
72,RUVBL1
73,BAG3
74,PGR
75,MYO6
76,TPBG
77,ZG16B
78,IRX3
79,TSKU
80,IRF2BPL
81,CERS2
82,SMIM14
83,PTP4A1
84,ACSL3
85,CSTA
86,MRPL3
87,TPD52L1
88,TUBB6
