,0
0,PLEKHF2
1,AQP3
2,IGFBP5
3,TUBA1B
4,PSD4
5,FKBP4
6,SLC19A2
7,RBL2
8,BCAR3
9,YPEL3
10,DRAM1
11,CAPN1
12,TRAP1
13,PDSS1
14,LRP10
15,FGFRL1
16,CRACR2B
17,FAM214A
18,SSR3
19,PKIB
20,EPS8L1
21,HCAR1
22,BCAM
23,SLC29A1
24,ARRB1
25,ITPRIPL2
26,SOCS2
27,TRAK1
28,UNC13D
29,RAB26
30,FAM83A
31,S1PR3
32,RPL22L1
33,LYPD3
34,QPRT
35,KAT2B
36,HSPD1
37,MTHFD2
38,LIMA1
39,NEBL
40,PIK3R3
41,TLE2
42,SELENBP1
43,ELOVL5
44,PXMP4
45,SLC16A1
46,TMEM150C
47,CD24
48,MXD4
49,SYTL2
50,TMC4
51,SPDEF
52,KHNYN
53,S100A16
54,RGL2
55,EFHD1
56,ATP2A3
57,TSKU
58,PRSS23
59,PROM2
60,LXN
61,SYT17
62,FAM107B
63,ALDH4A1
64,YPEL5
65,CXCL12
66,ACSS3
67,BCAS1
68,HERPUD1
69,SPEG
70,ELF3
71,TSC22D3
72,TP53INP2
73,ERBB2
74,PLEKHA6
75,LITAF
76,SLC43A2
77,TOM1L2
78,PTK6
79,GRN
80,FBP1
81,TMPRSS2
82,PRSS8
83,HSPB8
84,DEGS1
85,PINK1
86,MYO6
87,CSTA
88,EPB41L5
89,HSF4
90,ACSS1
91,TIMP3
92,OLFM1
93,KYNU
94,TP53INP1
95,MGAT4A
96,CLN3
97,BCL3
98,KIAA0513
99,CORO2A
100,NPNT
101,CAD
102,JUP
103,CLMN
104,CTSD
105,CAPN5
106,AP1S2
107,GREB1
108,SGSM2
109,LAMB2
110,MEF2D
111,NLN
112,CRABP2
113,BAMBI
114,POLR3G
115,TXNIP
116,ACSL3
117,RNF152
118,ERBB3
119,TFF1
120,PARP9
121,RAPH1
122,FUT8
123,TEX14
124,SGSM3
125,SERHL2
126,ATP8B2
127,C14ORF132
128,"BICDL2
"
129,TCOF1
130,ANXA9
131,SIAH2
