,0
0,DDR1
1,C14ORF132
2,IGFBP5
3,AREG
4,PSD4
5,LIMA1
6,SEMA3F
7,SLC43A2
8,CLU
9,HSF4
10,IER3
11,RHBDF1
12,ARRB1
13,UNC13D
14,QPRT
15,YPEL3
16,PUS7
17,POLR3G
18,ELF3
19,PDK4
20,SPDEF
21,FAM63A
22,FAM214A
23,TLE2
24,BCL3
25,PDZK1
26,FAM83A
27,CAPN5
28,MYBL1
29,SELENBP1
30,EFR3B
31,SGSM2
32,SIAH2
33,CORO2A
34,NPNT
35,FAM107B
36,ABCE1
37,LRP10
38,GRN
39,RAPH1
40,PINK1
41,MXD4
42,TP53INP1
43,TXNIP
44,AP1S2
45,ABCD1
46,KHNYN
47,PLEKHA7
48,SYTL2
49,"BICDL2
"
50,PFAS
51,TUBA1B
52,BCAM
53,SERHL2
54,DRAM1
55,PLEKHF2
56,CLMN
57,GOLGA2P5
58,LXN
59,ZNF703
60,TFF1
61,C15ORF59
62,PTK6
63,RGL2
64,CAD
65,THBS1
66,PKIB
67,PRSS8
68,LYPD3
69,TACSTD2
70,ACSS1
71,EFEMP1
72,TP53INP2
73,INPP5J
74,KAT2B
75,TMEM150C
76,FBP1
77,TMC4
78,PAK1IP1
79,BCAR3
80,ANXA9
81,SOCS2
82,RNF152
83,PROM2
84,FUT8
85,SLC16A1
86,ERBB2
87,LAMB2
88,PLEKHA6
89,TBC1D2
90,EFHD1
91,SECTM1
92,TMPRSS2
93,EPS8L1
94,ADGRA3
95,CXCL12
96,TOM1L2
97,ALDH4A1
98,LITAF
99,TRAK1
100,AQP3
101,ACSS3
102,KIAA0513
103,CRACR2B
104,DDAH2
105,SYT17
106,ADCY5
107,SLC19A2
108,SPEG
109,FAM20C
110,PRSS23
111,SLC29A1
112,TSKU
113,GRM4
114,IRF2BPL
115,ATP8B2
116,TSC22D3
117,ATP2A3
118,UTP20
119,TIMP3
120,CSTA
121,MRPL3
122,PARP9
123,PDSS1
