,0
0,BRIP1
1,PPIB
2,CS
3,PRELID1
4,TKT
5,ADRM1
6,PRMT1
7,GEMIN5
8,UBE2M
9,NAA20
10,SFN
11,LDHA
12,HNRNPAB
13,SLC9A3R1
14,TPD52L1
15,KPNA2
16,RANBP1
17,EIF3CL
18,CYC1
19,AHSA1
20,IGFBP4
21,MRPL3
22,IARS
23,SERF2
24,SNHG1
25,RRM2
26,PSMC3
27,VDAC2
28,NSA2
29,PSMD14
30,PSMB5
31,YBX1
32,SLIRP
33,PTP4A1
34,RNASEH2A
35,TSKU
36,ASS1
37,SNRNP25
38,ABCE1
39,HSPA8
40,MYEOV2
41,NME1
42,SSB
43,RPS26
44,TMEM64
45,SERPINA3
46,STARD10
47,DDX21
48,DHRS2
49,RUVBL1
50,BLVRB
51,ETF1
52,NRIP1
53,CACYBP
54,BOLA3
55,MRPS17
56,TOMM6
57,PRMT5
58,CEBPB
59,IMP4
60,HSPE1
61,HSPB8
62,CHCHD10
63,DHCR7
64,GCH1
65,FKBP4
66,PRPF4
67,MRPL16
68,POLR2G
69,GLA
70,SLC38A2
71,ISCU
72,C2ORF69
73,NOLC1
74,CDK1
75,PHB
76,UBL3
77,PBK
78,MREG
79,NOL11
80,MAPK6
81,DANCR
82,CKS1B
83,TUBB6
84,FAU
85,TUBB
86,GCSHP5
87,EGR3
88,CRELD2
89,FBL
90,SIAH2
91,NUP107
92,HSP90AB1
93,FDFT1
94,SMIM15
95,CKS2
96,UBE2T
97,CELSR2
98,SLC25A5
99,CXXC5
100,NPY1R
101,TFAP2C
102,FABP5
103,SNRPD3
104,VIMP
105,HSPH1
106,CA12
107,GREB1
108,SLC26A2
109,NPM1
110,VDAC1
111,COA4
112,EIF5
113,DKC1
114,ARMCX6
115,PRSS23
116,PKIB
117,EMG1
118,TUBA1A
119,DCTPP1
120,EIF3D
121,NDUFAF2
122,MRPL36
123,CCDC47
124,AMD1
125,GTF3A
126,ATP1B3
127,SNHG16
128,STIP1
129,EIF6
130,PA2G4
131,HIF1A
132,TOMM5
133,KARS
134,MRPS23
135,CTSD
136,HSP90AA1
137,AIMP2
138,C1QBP
139,LYSMD2
140,UBE2C
141,CMC2
142,PNPT1
143,PDIA6
144,NHP2
145,DYNLT3
146,MARCKSL1
147,SRSF2
148,UBE2S
149,S100A7
150,PPIF
151,TPBG
152,SF3B5
153,CCT5
154,PHB2
155,SRM
156,RAB31
157,RRS1
158,PFDN2
159,C20ORF24
160,NOP58
161,POLR3K
162,ILF2
163,CCT6A
164,CYCS
165,OSTC
166,SLC3A2
167,PGR
168,SLC7A5
169,RPF2
170,CCT3
171,PRC1
172,MRPL15
173,PAICS
174,RPL22L1
175,KRT19
176,PNP
177,DNAJA1
178,PSMD12
179,SYTL5
180,ALYREF
181,TUBB3
182,NOP10
183,BOLA2
184,TIMM10
185,ABAT
186,RAN
187,RBM24
188,SETP4
189,TFRC
190,TMEM147
191,HSPA5
192,CCT2
193,MAD2L1
194,TCERG1
195,RET
196,CCT7
197,RAD51C
198,TUBB4B
199,SNRPF
200,EIF4A1
201,MRPL14
202,BANF1
203,USMG5
