,0
0,CTSC
1,SREBF1
2,TMSB4X
3,SFTPD
4,CYTIP
5,CFD
6,SLC28A3
7,PSME2
8,LCN2
9,SPARC
10,HP
11,KLK6
12,BTG1
13,GSTA4
14,CP
15,NHSL1
16,THBS1
17,NUPR1
18,ORM1
19,XDH
20,PLA2G7
21,EGLN3
22,CYR61
23,CLCA2
24,BNIP3
25,MGP
26,CD36
