0
S100A9
SNRPD2
RPS15
TFRC
TKT
LDHA
EMG1
PGAM1
CEBPB
UQCRFS1
CYCS
S100A8
GAPDH
HSP90B1
EIF3K
VDAC2
CYC1
KRT8
DYNLL1
MIF
XPOT
ASS1
UQCRH
NACA
PKM
MDH1
SNRPG
PSMB7
BNIP3
CTSD
NOP10
SNRPB
