,0
0,SMAD2
1,PRKCA
2,RAF1
3,BAX
4,MTOR
5,MAP2K1
6,SHC1
7,STAT5A
8,AKT1
9,GRB2
10,STAT3
11,GSK3B
12,MAPK3
13,SRC
14,MAPK1
15,BCL2
16,MYC
17,FOS
18,FOXO3
19,CTNNB1
20,PIK3CA
21,PTEN
22,SP1
23,JAK2
24,PIK3R1
25,MDM2
26,JUN
27,SMAD3
28,TP53
29,SMAD4
30,PDPK1
