0
MYC
RAD50
SMAD2
CREB1
CTNNB1
MAPK1
BCL2
AKT1
SP1
TRADD
TP53
JUN
CASP9
CASP3
JAK1
MTOR
EGFR
VEGFA
PTEN
SMAD4
BAX
RAD51
BRCA2
TGFBR1
MSH6
FOXO1
BARD1
MSH2
BAD
MDM2
BRCA1
EP300
