0
BRCA1
MSH3
PALB2
MYC
EP300
TP53
MLH1
PARP1
KAT2B
BRIP1
KAT2A
BRCA2
MYSM1
BARD1
PARP2
FOS
TADA3
NBN
TADA2A
JUN
CREBBP
SP1
MSH6
RAD51
CREB1
RAD50
MSH2
