0
TADA3
JAG1
EP300
FOS
JAG2
SMAD3
SMAD2
NOTCH1
VEGFA
EGFR
CREB1
TCF7
KAT2B
DLL1
SP1
CREBBP
KAT2A
MYSM1
LEF1
TADA2A
DLL4
CTNNB1
ADAM17
JUN
MYC
