,0
0,MYC
1,JAG2
2,ADAM17
3,SMAD2
4,PRKCA
5,FOS
6,JUN
7,SMAD3
8,CTNNB1
9,EGFR
10,NOTCH1
11,JAG1
12,SP1
13,NFKBIA
14,VEGFA
15,EP300
