0
BCL2L1
PDPK1
JAK2
FOS
BCL2
MAP2K2
STAT5A
RAF1
TP53
FOXO1
MDM2
CREB1
FOXO3
PRKCA
CASP9
PIK3CA
CYCS
MAPK1
BAX
MAPK3
APAF1
TCF7
MAP2K1
SRC
BAD
STAT3
LEF1
GRB2
JAK1
AKT1
GSK3B
SHC1
CTNNB1
SOS1
CASP3
JUN
MTOR
MYC
