0
PTEN
PDPK1
JAK2
FOS
BCL2
SMAD4
SMAD3
STAT5A
SMAD2
RAF1
TP53
MDM2
PIK3R1
FOXO3
PRKCA
PIK3CA
MAPK1
BAX
MAPK3
MAP2K1
SP1
SRC
STAT3
GRB2
AKT1
GSK3B
SHC1
CTNNB1
JUN
MTOR
MYC
