0
BRCA1
JAK1
EGFR
SMAD4
MTOR
MYC
EP300
PTEN
TP53
SMAD2
CTNNB1
BRCA2
BARD1
TRADD
TGFBR1
MRE11
BCL2
BAX
VEGFA
JUN
FOXO1
SP1
CASP9
CASP3
MSH6
BAD
MDM2
MAPK1
RAD51
CREB1
RAD50
MSH2
AKT1
