,0
0,MDM2
1,CASP9
2,MSH2
3,VEGFA
4,MTOR
5,BCL2
6,MSH6
7,TRADD
8,SP1
9,BAX
10,BAD
11,TGFBR1
12,RAD51
13,BRCA1
14,SMAD4
15,BRCA2
16,JAK1
17,PTEN
18,CASP3
19,AKT1
20,JUN
21,MYC
22,EP300
23,RAD50
24,SMAD2
25,CREB1
26,FOXO1
27,EGFR
28,BARD1
29,CTNNB1
30,TP53
31,MAPK1
