,0
0,ARHGDIB
1,ANXA3
2,TNFRSF9
3,TGFB2
4,PSME1
5,TP63
6,TSPAN1
7,KIAA0040
8,IL1RN
9,NUPR1
10,SERPINB7
11,C1ORF116
12,SELP
13,LAMC2
14,AHNAK2
15,CLCA2
16,SPRR1B
17,SNORA62
18,VTCN1
19,HBEGF
20,CCNA1
