,0
0,MUC1
1,ITIH2
2,PRDX3
3,TCL6
4,DEK
5,SHC1
6,IFIT1
7,ALDH9A1
8,SLCO4A1
9,S100A6
10,VPS29
11,B4GALT2
12,JTB
13,ANTXR2
14,FLNB
15,IFI44
16,CLEC1B
17,RBM18
18,NAT5
19,EIF2AK1
20,CDK6
21,EPAS1
22,HNRPA1L-2
23,SPRR3
24,PRDX1
25,SLC38A2
26,ADRB2
27,LRP11
28,THOP1
29,FOS
30,FKBP4
31,ZNF503
32,KLHL21
33,NCOA4
34,DHX40
35,BBS7
36,STIM1
37,USP32
38,CD24L4
39,LDHB
40,LOC257152
41,LOC728543
42,TGFBI
43,SNRPG
44,PYGB
45,TXNIP
46,NHP2L1
47,AHNAK
48,OGT
49,COASY
50,FAM89A
51,ACTN4
52,IGFBP4
53,TMEPAI
54,HMGA2
55,RPS2
56,ARRDC4
57,SPRR1B
58,DST
59,TIMELESS
60,C1ORF116
61,DKK3
62,FRY
63,UNG
64,TXN2
65,FLJ20160
66,LAMB1
67,IRF2
68,LMNB1
69,ACTN1
70,HIVEP2
71,SMARCC1
72,COL5A2
73,ATP5F1
74,PHLDA1
75,OPLAH
76,MIB1
77,BEX2
78,FLJ10292
79,DHX33
80,HBEGF
81,MYOM3
82,SNRPD2
83,TSPAN1
84,ERBB2
85,HNRPF
86,ENDOD1
87,CCDC52
88,STK24
89,FKBP5
90,DNAJC8
91,CDH3
92,ATRX
93,DBC1
94,SIGLEC8
95,CNGB1
96,CHI3L2
97,FUT6
98,BRCC3
99,EPHA2
100,SNORA62
101,DFNA5
102,PAPPA2
103,TSPAN15
104,OPA3
105,IGKV1-8
106,KLK5
107,FAM103A1
108,ZNF313
109,"PPIAP15
"
110,CCHCR1
111,PTGDS
112,UBE2C
113,OMG
114,ZNF266
115,CCND2
116,MYC
117,GPR125
118,SDHB
119,ATP6V0E1
120,SCRN1
121,CTSL2
122,TIMP3
123,RNASE7
124,ATP5J
125,CSTA
126,SERPINB7
127,RND3
128,COL4A5
129,NOMO2
130,LOC126917
131,SELT
132,ADAR
133,FKBP1B
134,SMOC1
135,ACBD6
136,FN1
137,KRT6A
138,KRT17
139,ODC1
140,CDKN1A
141,PALLD
142,PERP
143,RTN4
144,FYN
145,TCEAL1
146,DDX6
147,HERC3
148,KIAA0701
149,ANXA3
150,NDUFA4
151,MMP28
152,PTK7
153,MARCO
154,PRSS12
155,IARS
156,C20ORF24
157,FBXW5
158,KRT5
159,CCT3
160,ATP6V1G1
161,SLC9A1
162,KRT14
163,ELF3
164,GPHN
165,ILF2
166,SMR3B
167,CACNG4
168,MYO1B
169,KLF5
170,FAM110A
171,DKFZP564C152
172,EDG7
173,SNRPB2
174,FAM102A
175,TGFB3
176,ARVCF
177,GPC1
178,SC5DL
179,PDCD6
180,C8G
181,KCTD15
182,VASP
183,LAD1
184,JUP
185,COL7A1
186,MMP14
187,LOC642587
188,IGLJ3
189,DNAJB11
190,CENTD1
191,EED
192,NOTCH1
193,RAN
194,HAVCR2
195,TUBA1B
196,TTL
197,BCAM
198,NDUFV3
199,PKD2
200,NDUFA6
201,PSMB8
202,CUTA
203,BAMBI
204,TMEM186
205,B4GALT1
206,BATF
207,CLCA2
208,TP53I13
209,ARL6IP1
210,MAGED2
211,SLC7A5
212,C5ORF3
213,GM2A
214,ZNF264
215,RNU1A
216,FOXJ2
217,DGCR9
218,VTCN1
219,EFEMP1
220,TP53I11
221,VIM
222,COL16A1
223,SDC1
224,MRFAP1L1
225,TIMP2
226,KRBA1
227,ST3GAL1
228,APEX1
229,HSPB3
230,MARCKSL1
231,RPS28
232,KRT15
233,HIST1H2AC
234,GPX1
235,CCDC103
236,MKNK2
237,COL17A1
238,RBBP7
239,CXORF34
240,CCNA1
241,APOE
242,TRIB3
243,AXL
244,ISLR2
245,CEP55
246,PAIP2
247,ITGB1
248,SNRPB
249,SIRT1
250,IL1RN
251,TP63
252,TRAIP
253,ASGR1
254,PCTK2
255,SPAG7
256,PPRC1
257,MGC14376
258,FBLN2
259,FEZ1
260,UST
261,SELP
262,ERBB3
263,FLNC
264,C3ORF14
265,CBR1
266,FOLR3
267,PTPN9
268,ITGB4
269,RBM47
270,ENTPD3
271,H2AFZ
272,S100A2
273,CLDN4
274,TMEM59L
275,NUPR1
276,KRT75
277,WDR34
278,CNKSR2
279,EEF2
280,SEC22B
281,MOCS3
282,NDUFV2
283,CSDA
284,GOLGA2LY1
285,AHNAK2
286,DHCR24
287,TGFB2
288,CEBPG
289,TRO
290,DDIT4
291,ATP5I
292,CLSTN1
293,TG
294,ARHGAP23
295,LOC286272
296,OLFML3
297,SUMO3
298,ITPR3
299,SPP2
300,C20ORF42
301,MRPL45
302,C14ORF106
303,RGS17
304,BST2
305,FADS3
306,TMCO1
307,TRAPPC4
