,0
0,ARHGDIB
1,GTF2H3
2,HSPB1
3,IPO13
4,RFC2
5,SMC1A
6,RGS1
7,NOP56
8,IL10RB
9,IL2RG
10,RRM1
11,XRCC5
12,HSPA5
