,0
0,RRM2
1,DDIT4
2,RPS25
3,NCOA4
4,LSM3
5,SETP4
6,TCEAL4
7,DSP
8,GNG10
9,CDKN3
10,TUBB6
11,RSL24D1
12,KYNU
13,RAB9A
14,AGR2
15,DYNLT3
16,IARS
17,ARNT2
18,C14ORF166
19,COX6C
20,DPM1
21,SLC35A1
22,SLIRP
23,DNAJA1
24,TBCA
25,EEF2
26,SEC11A
27,SLC38A1
28,BMI1
29,NDUFB1
30,TFAP2C
31,HIST2H2AA4
32,EMG1
33,MRPS17
34,TAGLN2
35,ATP1B1
36,CCDC53
37,HIST1H1C
38,LDOC1
39,CDH3
40,LXN
41,TMEM123
42,SCD
43,NDUFS3
44,FHL1
45,PTRH2
46,CBWD7
47,RPL26L1
48,C6ORF48
49,PTPLA
50,SDCBP
51,UBE2M
52,C6ORF211
53,CBX1
54,LYPLA1
55,HSPB8
56,HSPA1B
57,MRPL15
58,SUMO1
