,0
0,ABI1
1,OARD1
2,HMBS
3,SHC1
4,OSMR
5,IFIT1
6,NAV2
7,BRWD1
8,FUCA1
9,CLGN
10,PTER
11,ANKMY2
12,GTF2H5
13,PMAIP1
14,BAZ1A
15,NDUFB3
16,ARL5A
17,NFE2L2
18,SDC2
19,NUCB2
20,ELMO1
21,C1GALT1C1
22,EPAS1
23,ID4
24,DCAF7
25,BTBD1
26,SSB
27,TRIM16
28,TAGLN2
29,GALNT10
30,TIMP4
31,LDOC1
32,CD58
33,LSM5
34,ASAP2
35,EI24
36,HP1BP3
37,RPP25
38,TRIM6-TRIM34
39,MISP
40,SUMO1
41,GAS6
42,NCOA4
43,MCMBP
44,TNS3
45,UQCRB
46,DYNLT3
47,IPO8
48,POMP
49,MRPS28
50,CALU
51,FNBP1L
52,LMO2
53,MMP1
54,NOLC1
55,IGFBP4
56,DNAJA1
57,SUCLG2
58,NFKBIA
59,CXCL2
60,NUSAP1
61,EIF4EBP2
62,EEF1E1
63,SUCLA2
64,COPB1
65,OPTN
66,C6ORF48
67,PRPF6
68,BCAS2
69,TCEA1
70,PHF11
71,RRM2
72,WBP4
73,STC1
74,MRPL42
75,SSSCA1
76,GNB1
77,ALG6
78,RNF138
79,SPDL1
80,UBXN8
81,PAK1IP1
82,PTX3
83,SSFA2
84,C14ORF166
85,DPM1
86,UBE2Q1
87,UPF2
88,CUL5
89,TAF10
90,DNAJB1
91,UPF1
92,SEC11A
93,CCNG1
94,CCL2
95,FBXO3
96,FKBP5
97,ATP1B1
98,CDH3
99,EMR1
100,TPRKB
101,RABGGTB
102,THOC1
103,DCP2
104,TUBGCP5
105,MAGEB2
106,ICAM2
107,BIRC3
108,FKBP3
109,PSAT1
110,LYPLA1
111,HSPB8
112,KRT81
113,CHFR
114,NMI
115,GGH
116,COPS4
117,NPIPB5
118,TNFRSF21
119,HDAC2
120,MCTS1
121,XPO7
122,MAP3K7CL
123,FOXG1
124,SPCS3
125,LYRM4
126,AGR2
127,ARNT2
128,NR1H2
129,IL18
130,CCNC
131,MRPL13
132,EMG1
133,THAP9-AS1
134,TIMP3
135,MIS12
136,ARHGAP29
137,COMMD8
138,RPL26L1
139,KRR1
140,KCTD20
141,HAT1
142,IL7R
143,"CENPBD1P1
"
144,HSPA1B
145,ADAR
146,MRPL15
147,FNDC3B
148,HDAC9
149,MACROD1
150,DDX58
151,DUSP6
152,EZR
153,CXCL1
154,ANXA3
155,SPRY1
156,PCYOX1L
157,RNF170
158,MXRA8
159,IARS
160,IPO7
161,FAM46C
162,TOMM7
163,LIPA
164,CLK1
165,AIMP1
166,CEBPZ
167,FAM208A
168,CGRRF1
169,LPAR1
170,DENND5A
171,AOX1
172,DARS
173,MRPL17
174,CCDC53
175,MRPS31
176,TMEM123
177,PIR
178,AGL
179,ATP10D
180,SDCBP
181,MYBL1
182,WDR43
183,ABCA3
184,KRT19
185,EPRS
186,GTF2E2
187,SNRPB2
188,VCPKMT
189,ZBTB38
190,PIP5K1A
191,NDUFS4
192,CRKL
193,RPAP3
194,MTIF2
195,GCFC2
196,ALPP
197,JUP
198,NFU1
199,RWDD3
200,AP4S1
201,FBXW11
202,PRMT3
203,OSTM1
204,SLIRP
205,DDX10
206,RGS20
207,CHST15
208,ACOX2
209,TMPO
210,LXN
211,ZPR1
212,ADAM15
213,CXCL8
214,UBE2M
215,SDPR
216,AP3D1
217,YOD1
218,PSMA3
219,THBS1
220,DNMT1
221,MAFK
222,FABP5
223,VBP1
224,LCP1
225,MTPAP
226,PTS
227,SMCHD1
228,SCYL2
229,PPAP2B
230,CDC123
231,EIF3E
232,SRP19
233,TIPIN
234,NNT
235,GTF2I
236,NUP160
237,TNFSF15
238,NOC3L
239,HTR7
240,COX6C
241,VARS
242,TNFAIP3
243,DTL
244,STEAP1
245,DNAJC24
246,CCDC59
247,GMFB
248,SCARA3
249,TSG101
250,FAM69A
251,ITGB2
252,TAF9
253,WBP5
254,MBTPS1
255,CCNH
256,COL5A1
257,DDHD2
258,RAD51AP1
259,ST6GALNAC5
260,CLPX
261,CST4
262,C3ORF14
263,INHBB
264,SACS
265,COMMD10
266,ITGB4
267,THOC7
268,TMEM106B
269,IFIT2
270,LOC100510525
271,NMNAT2
272,ALG5
273,ANXA1
274,ATP8B2
275,TTK
276,EEF2
277,CFHR1
278,MRPS17
279,SCD
280,CHMP5
281,NDUFV2
282,KTN1
283,TGFB2
284,CST1
285,DDIT4
286,PDCD10
287,RPS25
288,LY96
289,CHD1
290,OLFML3
291,NKX2-1
292,TVP23B
293,TERF1
294,PKIA
295,MTCH2
296,IL32
297,TMEM183A
298,RBM7
299,PRPF18
300,TRIOBP
301,NOV
302,BST2
303,LIMA1
304,TMEM45A
305,ACTR6
306,TRAPPC4
307,PIGF
308,BIRC2
309,NDUFAF4
310,SLC7A11
311,DCPS
312,YES1
313,TMEM258
314,GMFG
315,SHROOM2
316,GEMIN2
317,SNAI2
318,PPP2R3C
319,CAPZA2
320,SPANXB1
321,SPA17
322,TFAP2C
323,PIK3C2A
324,MIS18BP1
325,NDUFS3
326,PTPLA
327,LAMTOR3
328,C6ORF211
329,CEP57
330,CETN3
331,TMEM251
332,BAG5
333,CDKN3
334,ADAM9
335,FDX1
336,IL11
337,POPDC3
338,LSM3
339,HOMER1
340,UBE2V2
341,ZBED5
342,IFT46
343,GTF2H1
344,POP1
345,C11ORF48
346,TLE1
347,CETN2
348,HSPB11
349,ERGIC2
350,HTATIP2
351,VRK1
352,VAMP7
353,CEMIP
354,KIN
355,MAPK14
356,PTPN2
357,TBCA
358,GTF2H2C
359,UBE2E1
360,PLA2G16
361,GMNN
362,FHL1
363,ACAT1
364,NEDD4
365,PLBD1
366,F2RL1
367,ENY2
368,JAG1
369,GCA
370,SEC62
371,EIF4G1
372,ORC4
373,DNTTIP2
374,PDHX
375,QPCT
376,C11ORF58
377,TIAF1
378,LRCH3
379,CSGALNACT2
380,GPRC5C
381,NDC80
382,TRIM44
383,ILK
384,COPA
385,PRR4
386,ACAD8
387,RAB35
388,CCDC6
389,CDC6
390,TRIB2
391,HIBCH
392,GPD2
393,SKP2
394,PSMD6
395,TBC1D2
396,LGALS3BP
397,CENPQ
398,MRPL19
399,ATP6V1A
400,TMEM259
401,G0S2
402,ENPP1
403,PSMG2
404,CHMP4A
405,CBX3
406,ELP4
407,SP3
408,HRSP12
409,IFITM3
410,DPYSL2
411,ZBTB11
412,SLC2A10
413,PHYH
414,TOM1L1
415,COL13A1
416,DSP
417,POGK
418,RPS27L
419,MCTP2
420,CHORDC1
421,EIF2S3
422,CRYZ
423,UBA3
424,TXNDC9
425,DCTN6
426,SPIN1
427,SNX2
428,NEDD8
429,CTR9
430,SREBF1
431,KIF5B
432,BSG
433,IFT57
434,NSA2
435,TMEM14B
436,SLC38A1
437,BMI1
438,EIF1AX
439,UCHL3
440,IGFBP6
441,PRKRIR
442,NQO2
443,CBWD7
444,CENPU
445,MED7
446,MAD2L1
447,RSL24D1
448,TUBB6
449,COX7B
450,NIT2
451,GADD45A
452,CHIC2
453,VIPR1
454,ZMIZ1
455,MRPL23
456,TONSL
457,GNG10
458,COPS5
459,S100A4
460,GAS2L1
461,DOCK4
462,WDR73
463,CDH11
464,NBPF20
465,"MTERF3
"
466,CHEK1
467,MPI
468,SPOCK1
469,EIF4EBP1
470,FPGT
471,MIS18A
472,HIST2H2AA4
473,PLS3
474,EMC2
475,MIEF1
476,SPANXC
477,TRBC1
478,SLC25A46
479,ANKRD49
480,PRSS3
481,ANAPC10
482,RIOK2
483,LIN7C
484,TSC22D1
485,NUAK1
486,DTWD1
487,HRASLS
488,WASF3
489,RRN3P2
490,CLNS1A
491,UEVLD
492,ZNF22
493,TCEAL4
494,TIMM8B
495,FOSL1
496,THYN1
497,PLEC
498,SYNGR3
499,PSMA4
500,TFPI
501,COX17
502,ARHGAP12
503,ITM2A
504,METTL16
505,TRMT11
506,RPP40
507,C1ORF106
508,TAF1D
509,DHX9
510,DPAGT1
511,C1ORF27
512,GLUL
513,RCN1
514,PIGK
515,CUTC
516,POLD1
517,TMEM126B
518,RHOB
519,SCFD1
520,ADAM8
521,PLAC1
522,CCDC90B
523,CBX1
524,GTPBP8
525,WNT5A
526,HSPA14
527,MICU2
528,SETP4
529,AKIP1
530,SPC25
531,NTM
532,PLXND1
533,RPL36AL
534,HNRNPH2
535,TGFBR3
536,GJA1
537,ITGB3BP
538,DLGAP5
539,STARD7
540,POLE2
541,PLXNA1
542,RAB9A
543,RPL39L
544,REXO2
545,KLRC1
546,SLC35A1
547,LSM1
548,RCN2
549,RHOG
550,EAPP
551,TCEB1
552,RRAS2
553,EFHD1
554,RCOR1
555,KCNS3
556,PTRH2
557,TMEM41B
558,PSMC6
559,USP16
560,CHUK
561,OASL
562,GPR116
563,DAPK3
564,AQP3
565,NUPL1
566,BAG2
567,ZC3H15
568,FAM35A
569,RPF1
570,KYNU
571,FNBP4
572,USP10
573,TSPAN7
574,KIAA0020
575,TALDO1
576,USP47
577,ATP5L
578,PDE4B
579,AASDHPPT
580,MNAT1
581,PIGP
582,ARF1
583,GNA13
584,TIMM10
585,RWDD1
586,PRUNE
587,HIST1H1C
588,PKIG
589,LPXN
590,C12ORF5
591,GALNT2
592,TEX30
593,GGCT
594,AP2B1
595,UBAP2L
596,NDUFB1
597,TMEM38B
598,SPAG16
599,RNF141
