,0
0,DDIT4
1,NPM1
2,PSMB5
3,PSAP
4,EGR3
5,MORF4L1
6,JTB
7,IARS
8,C20ORF24
9,CCT3
10,GTF2IP1
11,SEPP1
12,RPS13
13,NGFRAP1
14,TFAP2C
15,PRDX1
16,HSP90AA1
17,EIF3CL
18,SLC38A2
19,RPLP0
20,ASAH1
21,AMIGO2
22,ACTB
23,HADHB
24,SDCBP
25,RPL39
26,SUMO2
27,PTGES3
28,CCNG2
29,HLA-A
30,NCOA4
31,YPEL5
32,REEP5
33,TSPYL4
34,EEF1A1
35,HMGN1
36,GABARAP
37,ITM2B
38,FDFT1
39,PMP22
40,B2M
41,SNRPG
42,HNRNPA1P10
43,RPS26
44,RPLP1
45,RLIM
46,MLPH
47,ARMCX6
48,RPL6
49,NBPF15
50,TUBA1B
51,GATA3
52,HLA-C
53,BAMBI
54,RPS15
55,ACTR3
56,YWHAZ
57,TFF1
58,HIST2H2BE
59,CD24
60,FAU
61,HSPA8
62,RPS27
63,H3F3B
64,RPS18
65,ATP9A
66,RPL8
67,TACSTD2
68,RPL37A
69,TUBA1C
70,CEBPB
71,SLC25A5
72,PDIA6
73,ATP5F1
74,DHRS2
75,CCT4
76,GABARAPL2
77,EPCAM
78,DBI
79,IER2
80,PEBP1
81,SOCS2
82,LDHA
83,ATP1B3
84,HIST1H2AC
85,EIF4A2
86,TM9SF2
87,PSMD14
88,TCN1
89,RPL17
90,CANX
91,ZFP36L2
92,ATP1B1
93,RPL31
94,KLHDC2
95,COX7A2
96,RPS17
97,MIR21
98,IFITM3
99,SFN
100,UBC
101,DSP
102,TPT1
103,TRIM37
104,TUBA1A
105,AGR2
106,HSPH1
107,RPL7A
108,NACA
109,PPT1
110,TPBG
111,GSTM3
112,TMBIM6
113,EEF2
114,RAB1A
115,SLC38A1
116,EIF4A1
117,PTP4A1
118,RPL5
119,ITGAV
120,CD63
121,CSTA
122,EIF1
123,CDK2AP1
124,DHCR24
125,ABAT
126,ACTG1
127,TOMM6
128,SNRPD3
