0
RAF1
MMP7
PIK3R1
STAT1
SMAD4
CCNE1
MTOR
MYC
MAP2K1
SMAD7
PDPK1
CCND1
PTEN
TP53
CAV1
CTNNB1
PTK2
STAT5A
SRC
SMAD3
CDK2
PIK3CA
MUC4
MMP2
FOS
BCL2
BAX
MMP9
SHC1
JAK2
FOXO3
JUN
GRB2
SP1
BRAF
GSK3B
MDM2
MAPK1
STAT3
MMP3
PELP1
CDKN1A
PRKCA
AKT1
MAPK3
