0
MYC
SMAD7
CDK4
CTNNB1
MAPK1
BCL2
AKT1
SP1
STAT1
HDAC1
TP53
CDH1
JUN
MTOR
EGFR
VEGFA
PTEN
SMAD4
BAX
BRAF
CDK2
CCND1
MDM2
