0
CAMK2A
"TUBA3C
"
PRKACG
PRKAR1B
CCNB1
PRKAR2B
CAMK2G
TUBA4B
CD247
PRKACB
MAPK13
CAMK2B
CDK1
PRKAR2A
PRKAR1A
TUBB1
STMN1
TUBA4A
TUBA1A
CAMK2D
TUBA8
CD2
TUBA1C
CAMK4
