0
MYC
CREB1
CTNNB1
MAPK1
BCL2
AKT1
SP1
TP53
JUN
CASP9
CASP3
JAK1
MTOR
BAX
ESR1
FOXO1
E2F1
BAD
MDM2
NCOA3
EP300
