0
BCL2L1
PDPK1
JAK2
FOS
BCL2
MAP2K2
STAT5A
RAF1
TP53
FOXO1
MDM2
CREB1
FOXO3
PRKCA
CASP9
PIK3CA
CYCS
MAPK1
BAX
MAPK3
APAF1
MAP2K1
SRC
BAD
STAT3
JAK1
AKT1
GSK3B
CTNNB1
CASP3
JUN
MTOR
MYC
