0
PDPK1
NCOA1
JAK2
EP300
FOS
BCL2
RAF1
STAT5A
TP53
MDM2
PIK3R1
FOXO3
PRKCA
PIK3CA
MAPK9
MAPK1
BAX
MAPK3
MAP3K5
E2F1
MAPK8
MAP2K1
NCOA3
CREBBP
SP1
SRC
STAT3
AKT1
GSK3B
"GPER1
"
CTNNB1
ESR1
JUN
MTOR
MYC
