0
EP300
BCL2
TP53
FOXO1
MDM2
CREB1
CASP9
MAPK1
BAX
E2F1
NCOA3
SP1
BAD
AKT1
JAK1
CTNNB1
ESR1
CASP3
JUN
MTOR
MYC
