,0
0,MYC
1,MMP9
2,FOS
3,MMP7
4,JUN
5,SMAD3
6,CDK4
7,CTNNB1
8,MMP2
9,CREBBP
10,MMP3
11,SP1
12,CCND1
13,EP300
