,0
0,CDH1
1,MYC
2,MMP9
3,CCNB1
4,FOS
5,MMP7
6,JUN
7,SMAD3
8,CDK4
9,CTNNB1
10,EGFR
11,MMP2
12,MMP3
13,SP1
14,VEGFA
15,CCND1
