,0
0,ISG15
1,SYTL2
2,DKK1
3,DTX3L
4,SLC26A2
5,BTG1
6,FTL
7,AGR2
8,PRSS23
9,SERINC5
10,CD24
11,MIR21
12,FOLR1
13,NDUFB1
14,MRPL15
15,BNIP3
