0
MYC
GRB2
FOS
RAF1
SRC
CTNNB1
IRS1
FOXO3
MAPK1
PDPK1
BCL2
AKT1
SP1
IGF1
TP53
JUN
IGF2
STAT3
MAPK3
MTOR
PTEN
BAX
SHC1
STAT5A
PRKCA
PIK3R1
MAP2K1
PIK3CA
MDM2
GSK3B
JAK2
IGF1R
