0
MAPK9
NCOA1
RAF1
JAK1
PGR
SP3
PIK3R1
E2F1
MAP2K2
MTOR
MYC
MAP2K1
MAP2K4
EP300
MAP3K5
PDPK1
TP53
CYCS
KAT2B
APAF1
MAP2K3
CTNNB1
STAT5A
SRC
ESR1
BCL2L1
PIK3CA
FOS
MAPK10
BCL2
NCOA3
BAX
JAK2
FOXO3
JUN
FOXO1
CREBBP
SP1
CASP9
CASP3
GSK3B
BAD
MDM2
CREB1
MAPK1
STAT3
PRKCA
MAPK8
AKT1
MAPK3
