0
MAPK9
NCOA1
RAF1
PIK3R1
E2F1
MTOR
MYC
MAP2K1
EP300
MAP3K5
PDPK1
PTEN
TP53
CTNNB1
STAT5A
SRC
ESR1
PIK3CA
FOS
BCL2
NCOA3
BAX
SHC1
JAK2
FOXO3
JUN
CREBBP
SP1
GSK3B
MDM2
MAPK1
STAT3
PRKCA
MAPK8
AKT1
MAPK3
