0
BRCA1
JAK1
E2F1
EGFR
MTOR
MYC
EP300
PTEN
TP53
CTNNB1
BRCA2
ESR1
SIRT1
BARD1
MRE11
BCL2
NCOA3
BAX
VEGFA
JUN
FOXO1
SP1
CASP9
CASP3
MSH6
BAD
MDM2
MAPK1
RAD51
CREB1
RAD50
AKT1
MSH2
IRS1
