,0
0,MAPK8
1,PRKCA
2,RAF1
3,BAX
4,MTOR
5,MAP2K1
6,SHC1
7,STAT5A
8,AKT1
9,EP300
10,STAT3
11,GSK3B
12,NCOA3
13,MAPK3
14,SRC
15,MAPK1
16,BCL2
17,MYC
18,MAPK9
19,NCOA1
20,FOS
21,FOXO3
22,CTNNB1
23,CREBBP
24,PIK3CA
25,PTEN
26,SP1
27,MAP3K5
28,PIK3R1
29,E2F1
30,MDM2
31,JAK2
32,JUN
33,TP53
34,ESR1
35,PDPK1
