0
RAD50
PTEN
EP300
BCL2
TP53
FOXO1
IRS1
VEGFA
MDM2
EGFR
CREB1
BARD1
CASP9
MAPK1
BAX
E2F1
NCOA3
SP1
BAD
BRCA1
MSH2
JAK1
AKT1
RAD51
SIRT1
MSH6
BRCA2
CTNNB1
ESR1
CASP3
JUN
MTOR
MYC
