0
PTEN
PDPK1
NRG1
JAK2
FOS
BCL2
RAF1
STAT5A
TP53
VEGFC
VEGFA
AREG
MDM2
PIK3R1
"VEGFD
"
ERBB2
KDR
EGFR
FOXO3
PRKCA
ERBB4
PIK3CA
MAPK1
EGF
BAX
MAPK3
ERBB3
MAP2K1
TGFA
SP1
SRC
STAT3
GRB2
AKT1
GSK3B
SHC1
FLT1
FLT4
HBEGF
CTNNB1
JUN
MTOR
MYC
