0
RAD50
MYC
NCOA1
PARP1
FOS
PALB2
CREB1
BRIP1
MYSM1
SIRT1
SP1
MSH3
MLH1
TP53
JUN
KAT2B
ESR1
RAD51
BRCA2
MSH6
BARD1
MSH2
PARP2
CREBBP
NBN
BRCA1
NCOA3
EP300
