,0
213,WNT8A
214,THBS1
215,OR10W1
216,VTCN1
217,SCARNA8
218,PRICKLE3
219,IL13RA2
220,LRFN4
221,NRAP
222,SPINK7
223,BBS10
224,MIR31HG
225,PCK1
226,OR10A2
227,SCEL
228,CTSE
229,ZNF181
230,CCNA1
231,GOLGA6B
232,LOC100506242
233,CASP7
234,FRMD3
235,SPARC
236,UBALD1
237,FKBP11
238,MSGN1
239,FABP4
240,OR10K2
241,PSME2
242,HOXD11
243,PPP4R1L
244,KLHL30-AS1
245,KLK6
246,TSHZ2
247,HP
248,FAP
249,CD36
250,LRRC31
251,FLJ44896
252,PLXDC2
253,BAHD1
254,IL1RN
255,P4HA1
256,TP63
257,LOC646471
258,FOLH1
259,DEFB1
260,TNFAIP8L2
261,GEMIN8
262,COX8C
263,LOC284023
264,SELP
265,SERPINB3
266,PALMD
267,GAGE2E
268,PRSS23
269,PXMP4
270,CHST5
271,CCDC92
272,CEACAM21
273,DPYD
274,ERAP1
275,NUPR1
276,CDC14A
277,ATP13A3
278,MIR222
279,SNORD6
280,BEX1
281,B4GALT6
282,LINC00921
283,FLJ90680
284,SERPINB4
285,RSPH4A
286,SPRR2A
287,ANKRD20A11P
288,FLJ44838
289,TEX9
290,AHNAK2
291,TGFB2
292,MALL
293,S100A7
294,SMO
295,KDELR3
296,KTN1-AS1
297,OR8G1
298,AZGP1
299,UCA1
300,ID2B
301,CFD
302,TMEM45A
303,WIPI1
304,FAM230B
305,MGP
306,C1QTNF3
307,DPY19L2P2
308,CYBRD1
309,C6ORF99
310,XCL2
311,CCDC178
312,OR56A5
313,ZNF487
314,MAFF
315,SNORD25
316,CSGALNACT1
317,GPX2
318,KIAA1377
319,ANKRD20A8P
320,C5ORF46
321,GPC6
322,CHAC1
323,PPARG
324,IGHM
325,FLJ16171
326,NEFH
327,SPATA41
328,SOWAHC
329,FAM46A
330,RASSF3
331,TNS4
332,CCDC78
333,PSMG4
334,NMRK1
335,BIN3-IT1
336,LTA4H
337,SH2D7
338,VPS18
339,RNF113B
340,FRMD8
341,ZNF594
342,ADAT2
343,OR2T34
344,ZNF701
345,ST8SIA6
346,FBXO32
347,ZNF587B
348,PGLS
349,SFRP1
350,ERV3-1
351,B3GALT5
352,HEPH
353,CYR61
354,ANKRD20A2
355,ARHGAP44
356,HES3
357,FLJ38379
358,LHFPL5
359,PAGE2B
360,BTLA
361,SCARNA7
362,KRTAP19-5
363,C3ORF65
364,LINC00654
365,LINC01124
366,ZNF382
367,IFT88
368,BNIP3L
369,C11ORF53
370,LINC00115
371,DGAT2
372,OLFM3
373,LOC100129648
374,EFTUD1
375,GAD2
376,LOC645752
377,SYT15
378,ARHGDIB
379,C10ORF91
380,FMN1
381,ANKRD20A19P
382,TMEM220
383,ANKRD30BP3
384,PLCB1
385,DPP9
386,TMEM206
387,ABRA
388,RNF152
389,CHPF
390,RFPL4A
391,NLGN4X
392,TMSB4X
393,LOC728024
394,BSN
395,TMEM229A
396,EID3
397,CASP14
398,PLAC8L1
399,USP27X-AS1
400,CLCA4
401,LINC00852
402,KCNK13
403,CD180
404,DYNAP
405,PCDH20
406,OR2A5
407,MIR21
408,SLC36A2
409,DNASE2B
410,MIRLET7C
411,CCDC129
412,OR4D11
413,TPK1
414,ARNTL2
415,TRIM31
416,PCDHA11
417,SUGT1P3
418,ANKMY1
419,ANKRD20A12P
420,CLDN14
421,C8ORF48
422,CTSC
423,SREBF1
424,CA2
425,PDZD4
426,PID1
427,PLOD2
428,CYP4A11
429,MSRB3
430,AKAP12
431,NT5E
432,AQP7P1
433,FAM83A-AS1
434,TPTE2P6
435,MAP1S
436,CEP162
437,ZNF321P
438,XDH
439,GUCA1C
440,C4ORF50
441,ADH7
442,TNIK
443,KIAA0040
444,FIBIN
445,SLITRK2
446,CEP170P1
447,ZNF737
448,KLHL18
449,PCDHB14
450,CLK4
451,CTSV
452,KITLG
453,KRTAP4-3
454,CYP1B1
455,MTHFS
456,CHPT1
457,FLJ25694
458,SNORA73A
459,SPATA31E1
460,LOC286297
461,OK/SW-CL.36
462,ADAMTS12
463,CSPG4
464,ZNF821
465,RBM46
466,ORM1
467,LRRC4C
468,CYB561D2
469,SEMA3A
470,LGALS4
471,PAPSS2
472,FAM187A
473,FAAH2
474,CYP4F2
475,CFHR2
476,EGLN3
477,GIMAP7
478,MCTP1
479,GABRP
480,GLYATL2
481,CHRNA7
482,LAMC2
483,OR8S1
484,OR4P4
485,INHBA
486,ACTR3C
487,MIR183
488,CCL26
489,SNORA55
490,TFPI
491,RPEL1
492,CCDC146
493,ASB4
494,BAK1
495,GCNT2
496,BFSP1
497,ZNF750
498,SNORD116-21
499,PART1
500,ATXN7L2
501,C12ORF36
502,CUTC
503,PECAM1
504,LMO3
505,CD44
506,SLITRK6
507,SNORA70
508,NEBL
509,OIT3
510,SNORA70B
511,CD24
512,SPIC
513,GDPD5
514,HPGD
515,KLRC4-KLRK1
516,POF1B
517,CHTF8
518,LGALS16
519,FLJ45832
520,FAM134B
521,TREM1
522,CCT6B
523,ZNF252P
524,OR2T10
525,ZNF343
526,TNFRSF9
527,LOC729164
528,ZNF540
529,NABP1
530,LY6G6C
531,GPR141
532,SPIN2B
533,MIR509-3
534,FXN
535,MMP3
536,ERVMER34-1
537,MIR429
538,DLGAP1-AS1
539,CLUH
540,OPRD1
541,LHX8
542,KIF27
543,PSME1
544,LCE2C
545,SLC26A2
546,BCO2
547,OR2B2
548,VLDLR
549,ERAP2
550,TRGV7
551,MT1DP
552,CDC45
553,SLC22A4
554,RNF19B
555,SULT1E1
556,WDR36
557,SPINK6
558,SPTSSB
559,ABCC2
560,RAB1C
561,PRLR
562,LBP
563,ANKRD20A9P
564,GSTA4
565,OR9H1P
566,SNRPD2P2
567,IL1A
568,FAM26D
569,BNIP3
570,TNFAIP6
571,MBOAT2
572,CEACAM6
573,KRTAP20-4
574,GCNT4
575,CLLU1OS
576,CYP21A2
577,KRT34
578,MTNR1B
579,HIST2H4A
580,SNORD61
581,CCDC26
582,CYP4F11
583,MIR134
584,SFTPD
585,LRAT
586,SLC22A5
587,ACSL5
588,ADH4
589,PLEKHM1
590,SLC14A2
591,ASB9
592,LPXN
593,FLVCR1-AS1
594,OR1S1
595,ACTL9
596,CKMT2
597,OR8U9
598,MFSD6L
599,ST6GAL1
