0
PRKCA
BCL11B
NAV2
CYFIP2
AUTS2
NDRG1
SORL1
TXNIP
BMP2
PRG2
BCL11A
CTSS
TNFAIP3
KCTD12
PRKCH
TCF7
SYNPO
